Time - Voltage_1,Amplitude - Voltage_1
0.473,-0.000269
0.052,0.000531
0.345,0.003823
0.264,-0.002044
0.241,0.000232
0.013,-0.00035
0.315,-0.000239
0.088,0.000192
0.387,0.001921
0.273,-0.001242
0.166,0.008801
0.328,-0.000495
0.492,-0.003228
0.134,0.006223
0.306,0.000804
0.48,0.001551
0.319,0.012039
0.243,0.012506
0.054,0.000864
0.363,0.000172
0.05,0.004129
0.456,-0.000961
0.174,-0.002556
0.445,0.000964
0.189,0.000133
0.496,0.000182
0.187,0.000222
0.169,0.004225
0.058,-0.003428
0.048,0.002534
0.344,0.000734
0.235,-0.001443
0.252,-0.000237
0.021,-0.00055
0.313,0.003098
0.459,-0.003779
0.16,-0.000769
0.276,-0.003469
0.443,-0.002436
0.191,0.010525
0.385,0.003468
0.293,-0.000221
0.413,-0.00054
0.343,0.000964
0.257,0.000309
0.308,0.0006
0.149,-0.000721
0.13,0.003533
0.151,0.000934
0.359,0.005998
0.099,0.000262
0.372,0.015406
0.087,0.000834
0.458,0.008865
0.33,0.00458
0.214,0.010041
0.466,0.003275
0.121,0.001857
0.499,0.007351
0.02,0.000353
0.188,0.00023
0.071,-0.003378
0.106,0.000504
0.27,-0.000209
0.348,-0.000125
0.435,-0.001563
0.102,0.007448
