Time - Voltage_1,Amplitude - Voltage_1
0.052,-0.006222
0.345,-0.004186
0.264,-0.001739
0.241,-0.003223
0.013,-0.003644
0.315,-0.001157
0.088,0.001442
0.387,0.003101
0.273,0.001651
0.166,0.002586
0.328,-0.001277
0.492,0.002634
0.134,-0.009491
0.306,-0.003995
0.48,0.008192
0.319,0.01744
0.243,0.006646
0.054,0.011495
0.363,0.002038
0.05,0.000443
0.456,-0.001628
0.174,0.016683
0.445,0.001345
0.189,-0.004126
0.496,-0.000664
0.187,0.001136
0.169,0.001958
0.058,-0.001237
0.048,0.001732
0.344,0.015023
0.235,-0.006603
0.252,0.000798
0.021,0.008724
0.313,-0.006402
0.459,0.003843
0.16,-0.001297
0.276,0.00054
0.443,-0.003153
0.191,-0.002872
0.385,-0.0022
0.293,-0.004095
0.413,-0.007435
0.343,0.00112
0.257,-0.002621
0.308,0.000105
0.149,-0.003223
0.13,0.004197
0.151,0.003118
0.359,0.015297
0.099,0.002602
0.372,-0.003343
0.087,-0.001067
0.458,0.004809
0.33,-0.001438
0.214,-0.00206
0.466,-0.002471
0.121,0.004632
0.499,-0.002731
0.02,0.00663
0.188,-0.001919
0.071,0.010319
0.106,0.003665
0.27,0.000588
0.348,0.003456
0.435,-0.001638
0.102,0.006936
