Time - Voltage_1,Amplitude - Voltage_1
0.473,-0.001157
0.052,-0.004697
0.345,-0.011938
0.264,-0.0023
0.241,0.006662
0.013,-0.001899
0.315,-0.003965
0.088,-0.000176
0.387,-0.001749
0.273,-0.00569
0.166,0.007596
0.328,-0.001297
0.492,-0.004507
0.134,-0.002701
0.306,-0.000469
0.48,0.000218
0.319,0.000395
0.243,0.001684
0.054,0.002699
0.363,-0.001047
0.05,-0.001729
0.456,-0.005369
0.174,0.000556
0.445,0.000572
0.189,0.000926
0.496,0.009852
0.187,-0.001317
0.169,0.000765
0.058,-0.002491
0.048,0.002538
0.344,0.004986
0.235,-0.000469
0.252,-0.001418
0.021,0.011511
0.313,-0.00585
0.459,-0.001999
0.16,0.004503
0.276,0.008579
0.443,0.008434
0.191,-0.001378
0.385,-0.004266
0.293,-0.004507
0.413,-0.00238
0.343,0.007709
0.257,-0.006673
0.308,0.002521
0.149,0.00025
0.13,-0.003303
0.151,-0.004637
0.359,0.000201
0.099,-0.001588
0.372,-0.004156
0.087,-0.001117
0.458,-0.001759
0.33,-0.001087
0.214,-0.001468
0.466,0.003279
0.121,0.008499
0.499,-0.00237
0.02,0.004455
0.188,0.000312
0.071,-0.006713
0.106,-0.001709
0.27,0.001088
0.348,0.003295
0.435,0.001265
0.102,0.000959
