Time - Voltage_1,Amplitude - Voltage_1
0.473,-0.006763
0.052,0.001974
0.345,-0.003383
0.264,-0.002782
0.241,-0.011246
0.013,-0.001368
0.315,0.001088
0.088,0.007661
0.387,0.001555
0.273,-0.003062
0.166,0.008402
0.328,0.005035
0.492,-0.002681
0.134,0.001909
0.306,0.000996
0.48,-0.00583
0.319,-0.003383
0.243,-0.003955
0.054,0.001281
0.363,-0.005008
0.05,-0.001528
0.456,-0.001939
0.174,0.000604
0.445,-0.004316
0.189,0.014411
0.496,-0.002461
0.187,0.000991
0.169,0.005937
0.058,-0.01267
0.048,0.006759
0.344,-0.005871
0.235,0.005776
0.252,0.001458
0.021,-0.003995
0.313,-0.004426
0.459,-0.001658
0.16,-0.008308
0.276,0.004777
0.443,0.002231
0.191,-0.001558
0.385,-0.000762
0.293,0.006114
0.413,0.007629
0.343,0.000169
0.257,-0.003143
0.308,-0.002401
0.149,0.010931
0.13,-0.005479
0.151,-0.003664
0.359,0.001055
0.099,-0.001769
0.372,0.007242
0.087,0.003859
0.458,-0.004727
0.33,0.003585
0.214,0.002602
0.466,-0.001368
0.121,-0.004446
0.499,-0.001889
0.02,-0.003393
0.188,0.000117
0.071,0.004197
0.106,0.006726
0.27,-0.002932
0.348,0.004874
0.435,0.003569
0.102,-0.005389
