Time - Voltage_1,Amplitude - Voltage_1
0.345,0.00083
0.264,0.00294
0.241,-0.008458
0.013,0.000475
0.315,-0.003494
0.088,-0.004858
0.387,0.00439
0.273,-0.005118
0.166,0.003971
0.328,-0.004567
0.492,0.000427
0.134,0.001635
0.306,-0.001628
0.48,0.000443
0.319,0.006034
0.243,0.009497
0.054,0.000975
0.363,-0.002581
0.05,0.001941
0.456,-0.001949
0.174,-0.00206
0.445,0.003053
0.189,0.000862
0.496,0.000298
0.187,0.000215
0.169,-0.002641
0.058,0.008756
0.048,-0.001709
0.344,0.002441
0.235,-0.003143
0.252,-0.001358
0.021,0.00816
0.313,-0.004888
0.459,0.004729
0.16,-0.003022
0.276,-0.002822
0.443,-0.009942
0.191,0.002135
0.385,0.001925
0.293,-0.009611
0.413,-0.005179
0.343,0.00808
0.257,-0.003173
0.308,-0.004065
0.149,-0.001719
0.13,0.004584
0.151,0.001829
0.359,-0.004286
0.099,0.00953
0.372,-0.004878
0.087,-0.001047
0.458,0.00468
0.33,-0.004306
0.214,0.001023
0.466,4.03e-05
0.121,0.012091
0.499,-0.000469
0.02,0.008772
0.188,0.004906
0.071,-0.003484
0.106,0.001813
0.27,-0.005028
0.348,-0.003303
0.435,-0.002009
0.102,0.007983
