Time - Voltage_1,Amplitude - Voltage_1
0.339,-0.000946
0.473,0.013393
0.052,-5.86e-05
0.345,0.000232
0.264,0.000391
0.241,-0.000624
0.013,0.000653
0.315,0.00292
0.088,0.005772
0.387,-0.000299
0.273,0.011959
0.166,0.011427
0.328,-0.001653
0.492,-0.007019
0.134,0.002276
0.306,-0.006267
0.48,-0.000821
0.319,-0.000339
0.243,-0.001713
0.054,0.000934
0.363,-0.002084
0.05,-0.000941
0.456,0.000353
0.174,0.004918
0.445,0.002453
0.189,-0.003308
0.496,0.003001
0.187,-0.000753
0.169,-0.001743
0.058,-0.002145
0.048,-0.004883
0.344,-6.86e-05
0.235,-0.001824
0.252,-7.87e-05
0.021,0.001712
0.313,0.004306
0.459,0.000117
0.16,0.000939
0.276,0.003871
0.443,0.000252
0.191,0.000122
0.385,-0.004863
0.293,0.002775
0.413,-0.006898
0.343,-0.002857
0.257,0.000192
0.308,-0.000872
0.149,0.001519
0.13,-0.002646
0.151,-0.001192
0.359,0.000649
0.099,-0.001463
0.372,0.004241
0.087,-0.000125
0.458,-0.000173
0.33,-0.001072
0.214,0.012233
0.466,-0.002716
0.121,-0.000237
0.499,-6.02e-05
0.02,0.000326
0.188,-0.004983
0.071,-0.00408
0.106,-0.00056
0.27,-0.000169
0.348,-0.00406
0.435,0.01357
0.102,-0.000334
