Time - Voltage_1,Amplitude - Voltage_1
0.473,-0.003915
0.052,-0.001598
0.345,-0.001658
0.264,-0.001388
0.241,-0.00214
0.013,0.000459
0.315,-0.001648
0.088,0.002425
0.387,-0.001699
0.273,-0.003343
0.166,0.00439
0.328,0.000312
0.492,0.002956
0.134,-0.004497
0.306,-0.007234
0.48,0.004551
0.319,-0.001147
0.243,0.003053
0.054,-0.002822
0.363,-0.001047
0.05,0.001974
0.456,-0.00234
0.174,0.006968
0.445,0.004261
0.189,-0.002772
0.496,0.000926
0.187,0.005244
0.169,0.000862
0.058,-0.002401
0.048,0.00344
0.344,-0.007004
0.235,-0.008368
0.252,0.000703
0.021,0.002231
0.313,-0.003283
0.459,0.007161
0.16,-0.003032
0.276,0.003101
0.443,-0.001558
0.191,-0.001137
0.385,0.007322
0.293,-0.001839
0.413,-0.00219
0.343,0.008047
0.257,-0.003674
0.308,0.004261
0.149,-0.004958
0.13,0.000379
0.151,0.00286
0.359,-0.001448
0.099,-0.006883
0.372,0.002376
0.087,-0.007014
0.458,-0.003614
0.33,0.000153
0.214,-0.007957
0.466,0.002425
0.121,0.000878
0.499,0.007016
0.02,-0.002601
0.188,0.003971
0.071,5.64e-05
0.106,0.004519
0.27,0.003021
0.348,0.001813
0.435,-0.006502
0.102,-0.00236
