Time - Voltage_1,Amplitude - Voltage_1
0.249,0.008499
0.433,0.007097
0.019,-0.003062
0.322,-0.002401
0.332,0.004922
0.056,-0.00912
0.301,0.0041
0.229,-0.002551
0.331,-0.004286
0.132,0.000959
0.137,-0.004115
0.423,0.003907
0.335,0.0017
0.025,0.005615
0.464,-0.006422
0.281,0.004326
0.247,0.001587
0.237,-0.004767
0.117,0.00054
0.042,0.000266
0.22,-0.00568
0.176,-0.006643
0.32,-0.002992
0.153,0.004632
0.231,0.000556
0.227,-0.001749
0.417,0.001313
0.203,0.000604
0.126,0.009916
0.329,0.00344
0.031,0.001587
0.113,0.002779
0.47,0.00402
0.271,0.002876
0.14,0.000153
0.057,-0.006743
0.192,0.001732
0.024,0.004632
0.017,0.007081
0.265,0.00141
0.066,-0.002621
0.208,0.010142
0.479,0.000282
0.094,0.004084
0.253,-0.003293
0.266,0.013992
0.023,0.000508
0.222,-0.001117
0.261,0.004181
0.426,-0.000371
0.005,-0.003253
0.116,0.002425
0.045,0.001394
0.016,0.0046
0.462,-0.004888
0.357,0.000395
0.003,0.0104
0.218,0.00518
0.405,-0.003223
0.06,4.03e-05
0.11,0.002312
0.318,-0.001518
0.428,0.003826
0.029,-0.001608
0.437,-0.001799
0.471,0.004841
0.026,0.001941
0.007,0.009723
0.453,0.003762
0.108,-0.004527
0.037,-0.001438
0.157,-0.005339
0.489,-0.001117
0.118,0.000282
0.114,0.003601
0.175,-0.006833
0.373,-0.004968
0.181,-0.004226
0.144,0.012671
0.369,0.008337
0.39,0.002795
0.195,-0.004176
0.404,-0.006633
0.275,0.001281
0.454,0.010319
0.141,-0.002511
0.365,-0.004456
0.067,-0.006442
0.21,0.003907
0.168,0.000959
0.493,0.003246
0.375,-0.00211
0.4,-0.007686
0.272,-0.002621
0.109,0.001925
0.248,-0.001247
0.145,0.002296
0.092,0.002215
0.152,-0.00217
0.367,0.000218
0.467,-0.003945
0.083,0.005599
0.245,0.006839
0.165,0.00526
0.163,0.000153
0.199,-0.006633
0.228,-0.003022
0.074,0.004841
0.478,0.002199
0.358,-0.003624
0.25,-0.00925
0.119,-0.004797
0.31,0.010512
0.299,0.003939
0.255,-0.002501
0.354,0.000363
0.399,0.002521
0.225,0.008192
0.353,-0.00237
0.234,0.00033
0.382,-0.000859
0.274,-0.001658
0.036,-0.007375
0.196,-0.001097
0.139,-0.003524
0.364,-0.003925
0.244,-0.003323
0.439,-0.001037
0.286,0.008998
0.059,-0.003724
0.111,-0.001157
0.089,0.00025
0.436,0.002054
0.006,0.010641
0.36,-0.00574
0.346,-0.002581
0.338,-0.001779
0.158,0.000298
0.15,-0.00227
0.177,-0.010875
0.393,-0.013673
0.184,0.003424
0.449,0.006291
0.01,0.004422
0.38,-0.010083
0.103,0.005824
0.081,-0.002009
0.038,-0.002752
0.314,-0.00216
0.167,-0.001187
0.469,-0.001147
0.296,-0.001498
0.474,0.005937
0.198,-0.001488
0.297,-0.005209
0.416,-0.000566
0.146,0.00816
0.392,0.007387
0.147,0.005454
0.447,-0.001267
0.287,0.006984
0.123,0.005872
0.368,0.003826
0.096,-0.007094
0.143,-0.002651
0.239,0.00033
0.442,-0.001989
0.097,0.002006
0.407,-0.002471
0.122,-0.002009
0.183,-0.001688
0.202,-0.003614
0.246,0.009546
0.305,-0.002651
0.298,0.000117
0.351,0.000975
0.386,-0.001498
0.395,0.002956
0.284,0.001603
0.125,0.001877
0.302,-0.000469
0.223,-0.002441
0.418,0.000395
0.219,-0.003444
0.129,-0.001398
0.42,-0.001688
0.289,0.002699
0.444,-0.00559
0.376,0.002666
0.291,-0.001187
0.355,-0.001157
0.294,0.002215
0.396,0.00033
0.34,-0.004557
0.112,-0.000762
0.179,0.001136
0.307,0.014621
0.432,-0.007144
0.487,-0.002441
0.481,-0.003082
0.422,0.001281
0.233,-0.000664
0.311,0.014186
0.164,-0.001087
0.136,0.002892
0.197,-0.001648
0.258,-0.003283
0.232,0.004439
0.115,-0.009371
0.12,-0.00561
0.349,0.000427
0.224,1.94e-05
0.402,-0.001327
0.397,0.000798
0.127,0.007065
0.285,-0.003133
0.411,0.004004
0.107,0.000653
0.37,0.000282
0.325,0.000733
0.133,0.001249
0.452,-0.001608
0.044,0.00555
0.46,-0.002711
0.065,0.002312
0.283,-0.003494
0.085,-0.001057
0.242,-0.003624
0.186,-0.004858
0.383,-0.004787
0.159,0.007661
0.012,-0.005379
0.035,2.42e-05
0.028,1.94e-05
0.17,-0.003574
0.142,0.00141
0.398,-0.001137
0.342,0.007177
0.221,-0.003975
0.095,-0.006833
0.051,0.002054
0.24,5.64e-05
0.484,-0.001017
0.378,-0.004055
0.178,-0.005319
0.041,0.001603
0.498,-0.001819
0.421,-0.00578
0.206,0.002602
0.282,-0.001588
0.254,0.004439
0.412,0.002119
0.004,-0.001759
0.256,0.003617
0.448,-0.001488
0.1,-0.001799
0.226,0.005792
0.429,-0.001107
0.213,0.000943
0.171,0.000572
0.098,-0.006994
0.292,-0.003103
0.215,-0.005359
0.061,-0.001889
0.047,-0.001077
0.032,-0.005179
0.267,0.005051
0.327,0.008934
0.2,0.001668
0.446,-0.003403
0.027,0.007113
0.424,-0.003875
0.23,-0.00207
0.26,-0.007134
0.288,-0.001277
0.162,-0.001057
0.425,-0.005449
0.138,-0.001709
0.062,0.006565
0.135,0.006307
0.128,-0.006202
0.476,0.000524
0.008,0.00062
0.326,0.000105
0.463,-0.00215
0.064,-0.002782
0.3,-0.002731
0.014,-0.005901
0.156,0.003617
0.04,-0.001749
0.379,-0.003504
0.468,0.001877
0.403,-0.007656
0.216,-0.004617
0.279,-0.00225
0.434,0.011173
0.43,-0.003383
0.337,0.000653
0.236,-0.007204
0.207,0.014878
0.212,-0.001809
0.295,-0.001067
0.457,0.000201
0.251,-0.004617
0.488,0.000298
0.486,-0.001398
0.303,-0.007626
0.35,0.004261
0.269,-0.002691
0.201,0.002215
0.161,-0.002491
0.043,0.008402
0.217,-0.002661
0.401,-0.004166
0.19,0.000814
0.309,-0.002681
0.259,-0.004166
0.105,0.002312
0.053,-0.004316
0.389,0.010738
0.001,0.004664
0.441,0.009723
0.482,-0.001709
0.049,0.003375
0.419,0.005856
0.08,-0.001468
