Time - Voltage_1,Amplitude - Voltage_1
0.473,0.00085
0.052,-0.001755
0.345,-0.001464
0.264,0.000931
0.241,-0.003601
0.013,0.004862
0.315,0.000174
0.088,0.00317
0.387,-0.000823
0.273,0.004266
0.166,0.010678
0.328,0.005088
0.492,0.000609
0.134,-0.000361
0.306,0.007955
0.48,0.003122
0.319,-0.002427
0.243,-0.001525
0.054,0.003509
0.363,-0.004583
0.05,-0.003841
0.456,0.00578
0.174,0.002043
0.445,-0.000762
0.189,0.004218
0.496,-0.000923
0.187,0.00193
0.169,0.016397
0.058,-0.004824
0.048,0.002445
0.344,0.001092
0.235,0.000754
0.252,-0.000762
0.021,-0.006629
0.313,0.000125
0.459,-0.0034
0.16,0.007569
0.276,-0.00688
0.443,-0.003199
0.191,0.022407
0.385,-0.000532
0.293,0.003815
0.413,0.003331
0.343,-0.001264
0.257,0.003605
0.308,0.005523
0.149,0.007601
0.13,0.000834
0.151,0.006973
0.359,-0.005897
0.099,0.010904
0.372,-0.000973
0.087,0.004636
0.458,-0.002788
0.33,0.008229
0.214,0.001044
0.466,0.002188
0.121,0.00259
0.499,-0.00694
0.02,-0.008996
0.188,0.016269
0.071,0.013981
0.106,0.002961
0.27,0.007923
0.348,0.009969
0.435,0.002075
0.102,-0.001083
