Time - Voltage_1,Amplitude - Voltage_1
0.264,-0.001327
0.241,0.00199
0.013,0.000443
0.315,0.007467
0.088,0.003053
0.387,-0.001408
0.273,0.00041
0.166,-0.002621
0.328,0.00547
0.492,-0.002651
0.134,0.010077
0.306,0.008869
0.48,0.003408
0.319,0.007757
0.243,0.005856
0.054,0.014943
0.363,4.03e-05
0.05,-0.004015
0.456,-0.003684
0.174,0.010077
0.445,-0.002822
0.189,-0.007395
0.496,0.002779
0.187,-0.001618
0.169,-0.006813
0.058,-0.001037
0.048,-0.003303
0.344,0.004584
0.235,0.005421
0.252,-0.001929
0.021,0.000266
0.313,-0.002551
0.459,0.004745
0.16,-0.001097
0.276,0.004165
0.443,0.001216
0.191,-0.001127
0.385,-0.006653
0.293,-0.001257
0.413,0.001216
0.343,0.00634
0.257,0.003005
0.308,-0.002792
0.149,0.006291
0.13,-0.00552
0.151,-0.003383
0.359,0.004471
0.099,-0.006693
0.372,-0.001618
0.087,0.002618
0.458,0.007629
0.33,-0.006954
0.214,0.000703
0.466,-0.002942
0.121,0.001813
0.499,0.007129
0.02,0.007854
0.188,-0.00205
0.071,-0.002752
0.106,-0.00912
0.27,-0.007204
0.348,-0.006753
0.435,0.008789
0.102,0.001378
