Time - Voltage_1,Amplitude - Voltage_1
0.427,0.002134
0.366,0.012591
0.091,0.000749
0.339,-0.003057
0.473,-0.00056
0.052,-0.000605
0.345,0.002618
0.264,-0.008242
0.241,-0.002214
0.013,0.001554
0.315,-0.001964
0.088,0.013026
0.387,0.003536
0.273,-0.000921
0.166,-0.011712
0.328,-0.001883
0.492,0.001297
0.134,-0.003247
0.306,0.009981
0.48,-0.001613
0.319,-0.001964
0.243,-0.000347
0.054,-0.00431
0.363,0.002827
0.05,-0.007149
0.456,-0.006206
0.174,-0.003869
0.445,-0.00071
0.189,-0.002285
0.496,-0.002746
0.187,0.007
0.169,0.005695
0.058,-0.000229
0.048,0.004632
0.344,0.005534
0.235,0.00787
0.252,0.001506
0.021,-0.000489
0.313,-0.001803
0.459,-0.000529
0.16,-0.004631
0.276,-0.009656
0.443,0.008659
0.191,-0.001532
0.385,-0.002405
0.293,0.000636
0.413,-0.00405
0.343,0.012671
0.257,-0.005213
0.308,-0.002736
0.149,0.001329
0.13,0.004857
0.151,-0.000701
0.359,-0.003338
0.099,0.000104
0.372,-4.8e-05
0.087,0.015571
0.458,-0.001081
0.33,0.00273
0.214,-0.004371
0.466,0.005969
0.121,0.004487
0.499,-0.001783
0.02,-0.005785
0.188,0.012574
0.071,0.00294
0.106,0.002118
0.27,-0.000331
0.348,-0.000427
0.435,0.002795
0.102,-0.001372
