Time - Voltage_1,Amplitude - Voltage_1
0.339,0.000738
0.473,-0.00351
0.052,-0.002678
0.345,0.004475
0.264,0.003315
0.241,0.000158
0.013,-0.001123
0.315,-0.005165
0.088,0.0023
0.387,0.005506
0.273,-0.006369
0.166,0.020667
0.328,0.003412
0.492,-0.000261
0.134,-0.004293
0.306,-0.000341
0.48,-0.000562
0.319,-0.001936
0.243,0.004781
0.054,-0.004162
0.363,0.010952
0.05,7.71e-05
0.456,0.002542
0.174,0.004685
0.445,0.007649
0.189,-0.002517
0.496,-0.000231
0.187,0.000721
0.169,0.002945
0.058,-0.001495
0.048,0.001656
0.344,0.00694
0.235,-0.001234
0.252,0.001076
0.021,3.99e-05
0.313,0.004218
0.459,-0.000893
0.16,5e-05
0.276,-0.007131
0.443,0.007553
0.191,0.000351
0.385,0.01477
0.293,5e-05
0.413,0.001898
0.343,0.010469
0.257,0.006022
0.308,-0.001093
0.149,0.003412
0.13,-1.02e-05
0.151,0.003186
0.359,-0.000482
0.099,-0.00335
0.372,0.000399
0.087,-0.00329
0.458,0.00288
0.33,0.001624
0.214,-0.005586
0.466,-0.000431
0.121,-0.001073
0.499,-0.001464
0.02,-0.000401
0.188,0.000512
0.071,0.001978
0.106,0.004137
0.27,0.00135
0.348,0.000625
0.435,-0.008354
0.102,0.003928
