Time - Voltage_1,Amplitude - Voltage_1
0.034,0.004132
0.263,0.003133
0.427,-0.002415
0.366,-0.00081
0.091,-0.002305
0.339,0.001603
0.473,-0.005955
0.052,0.005614
0.345,0.002795
0.264,-0.002485
0.241,0.004889
0.013,0.00331
0.315,-0.001482
0.088,-0.004742
0.387,-0.000605
0.273,-0.003438
0.166,0.005373
0.328,-0.003358
0.492,-0.001021
0.134,0.008933
0.306,-0.000489
0.48,0.007789
0.319,0.012623
0.243,0.002344
0.054,-0.00433
0.363,0.00215
0.05,-0.00067
0.456,-0.002184
0.174,0.007854
0.445,-0.000148
0.189,-0.003167
0.496,-0.001081
0.187,-0.002916
0.169,-0.0008
0.058,-0.000846
0.048,0.000153
0.344,-0.000168
0.235,0.009336
0.252,-0.001743
0.021,-0.000492
0.313,-0.005113
0.459,0.003745
0.16,0.010464
0.276,0.005469
0.443,0.01019
0.191,-0.002104
0.385,-0.000529
0.293,-0.00086
0.413,-0.003297
0.343,0.000555
0.257,0.003037
0.308,-0.009826
0.149,-0.002906
0.13,-0.001201
0.151,-0.000509
0.359,0.011012
0.099,-3.8e-05
0.372,-0.002686
0.087,0.000539
0.458,0.005292
0.33,-0.005544
0.214,0.000926
0.466,9.06e-05
0.121,0.000829
0.499,0.000427
0.02,0.000668
0.188,-0.006467
0.071,-0.00084
0.106,-0.005684
0.27,-0.004411
0.348,-0.004872
0.435,-0.00085
0.102,0.005244
