Time - Voltage_1,Amplitude - Voltage_1
0.263,-0.000269
0.427,-0.000188
0.366,-0.005955
0.091,-0.005454
0.339,0.00613
0.473,-0.000105
0.052,-0.003809
0.345,-0.004581
0.264,0.001764
0.241,0.007628
0.013,-0.006808
0.315,0.011817
0.088,-0.008553
0.387,-0.001603
0.273,-0.000901
0.166,-0.000178
0.328,-0.001041
0.492,0.006839
0.134,-0.00086
0.306,0.008144
0.48,-0.001101
0.319,0.003874
0.243,-0.000878
0.054,-0.006447
0.363,-0.001984
0.05,-0.007971
0.456,0.007371
0.174,-0.000209
0.445,-0.009154
0.189,-0.003969
0.496,0.000185
0.187,0.002247
0.169,-0.004009
0.058,0.005824
0.048,-0.002184
0.344,-0.003408
0.235,0.008353
0.252,-0.002575
0.021,0.001409
0.313,-0.002595
0.459,-0.00078
0.16,-0.00403
0.276,0.004503
0.443,-0.001492
0.191,0.001007
0.385,0.007064
0.293,6.14e-05
0.413,-3.8e-05
0.343,-0.000605
0.257,0.004277
0.308,0.003504
0.149,-0.000198
0.13,-0.004782
0.151,-0.008442
0.359,-0.000508
0.099,-0.001512
0.372,-0.000539
0.087,-0.006306
0.458,0.006404
0.33,-0.00075
0.214,-0.002515
0.466,0.011688
0.121,0.006791
0.499,0.001764
0.02,0.010254
0.188,-0.007369
0.071,-0.005584
0.106,0.004696
0.27,0.00468
0.348,-0.00075
0.435,-0.001653
0.102,-0.001613
