Time - Voltage_1,Amplitude - Voltage_1
0.052,-0.001468
0.345,0.006469
0.264,0.001168
0.241,0.005099
0.013,0.006549
0.315,-0.003995
0.088,-0.003554
0.387,0.000169
0.273,-0.001688
0.166,-0.008047
0.328,-0.001418
0.492,-0.001558
0.134,-0.001247
0.306,0.000363
0.48,0.002376
0.319,0.002715
0.243,-0.00205
0.054,0.012945
0.363,0.014186
0.05,-0.001949
0.456,0.003037
0.174,0.000703
0.445,-0.006863
0.189,0.005663
0.496,-0.001057
0.187,-0.005991
0.169,-0.004487
0.058,0.007548
0.048,-0.003805
0.344,0.001023
0.235,-0.00209
0.252,-0.003504
0.021,-0.001107
0.313,-0.002611
0.459,-0.001699
0.16,-0.002731
0.276,-0.00215
0.443,0.00468
0.191,-0.003724
0.385,0.006162
0.293,0.00025
0.413,-0.00207
0.343,-0.000371
0.257,0.0046
0.308,-0.004807
0.149,0.002006
0.13,0.001168
0.151,-0.002902
0.359,0.008789
0.099,0.006275
0.372,-0.001247
0.087,-0.006673
0.458,-0.001769
0.33,-0.001237
0.214,-0.001398
0.466,0.004197
0.121,0.000878
0.499,0.00091
0.02,0.001297
0.188,0.001249
0.071,0.002199
0.106,0.000749
0.27,-0.006101
0.348,-0.002561
0.435,-0.001939
0.102,0.002956
