Time - Voltage_1,Amplitude - Voltage_1
0.473,0.000201
0.052,0.002554
0.345,-0.001478
0.264,-0.001538
0.241,-0.004206
0.013,0.000443
0.315,0.002006
0.088,-0.003544
0.387,-0.001528
0.273,-0.001648
0.166,-0.00579
0.328,-0.003213
0.492,-0.005981
0.134,0.000613
0.306,0.000314
0.48,0.008837
0.319,-0.001899
0.243,0.001281
0.054,0.002103
0.363,0.000669
0.05,-0.00227
0.456,-0.001358
0.174,0.01338
0.445,7.25e-05
0.189,0.008096
0.496,-0.002421
0.187,2.42e-05
0.169,0.002183
0.058,-0.003785
0.048,-0.002782
0.344,0.002103
0.235,0.006565
0.252,-0.001919
0.021,0.003005
0.313,-0.001929
0.459,0.002167
0.16,0.006356
0.276,0.007355
0.443,0.001909
0.191,0.004165
0.385,0.004455
0.293,0.003198
0.413,-0.005429
0.343,0.000846
0.257,0.006404
0.308,0.00054
0.149,-7.82e-05
0.13,0.000314
0.151,0.000669
0.359,-0.0022
0.099,0.004326
0.372,0.000717
0.087,0.005244
0.458,0.001249
0.33,0.001184
0.214,0.000572
0.466,-0.001297
0.121,0.000926
0.499,0.002811
0.02,0.000395
0.188,0.002199
0.071,0.001281
0.106,-0.004587
0.27,-0.002651
0.348,-0.008267
0.435,-0.001538
0.102,0.001168
